amount,velocity_1m,avg_amount_1m,merchant_diversity_1m,is_fraud
1667.38,100,10147.96,4,False
5162.22,100,5953.14,5,False
4640.56,100,10154.28,4,False
4886.78,100,6231.33,4,False
2640.86,100,4317.11,3,False
7376.35,100,6254.16,4,False
955.44,100,5746.13,3,False
1925.4,100,5751.18,3,False
29337.25,100,6485.94,4,True
3756.93,100,6456.59,4,False
2245.5,100,4325.29,3,False
1384.79,100,5743.59,3,False
1675.37,100,5748.9,3,False
4895.64,100,6444.89,4,False
998.06,100,5752.52,3,False
7394.62,100,5958.06,5,False
3162.87,100,6460.43,4,False
1755.72,100,4326.43,3,False
4505.55,100,6431.69,4,False
6040.3,100,6423.53,4,False
6685.94,100,5952.01,5,False
649.92,100,4327.91,3,False
59126.97,100,4902.33,3,True
1039.64,100,4896.47,3,False
1326.58,100,10096.69,4,False
7114.82,100,5967.77,5,False
3736.06,100,6381.74,4,False
32286.44,100,6648.76,4,True
1887.15,100,5741.71,3,False
2780.92,100,5756.87,3,False
2072.51,100,5751.69,3,False
2563.42,100,4915.34,3,False
1108.28,100,4908.4,3,False
582.36,100,5748.32,3,False
4162.79,100,5957.75,5,False
5296.68,100,6638.97,4,False
5083.0,100,10122.4,4,False
5196.49,100,5962.42,5,False
1579.26,100,5906.83,5,False
26550.49,100,5984.5,3,True
1676.21,100,5857.19,5,False
1007.21,100,5986.37,3,False
1320.47,100,4891.62,3,False
1285.28,100,4895.59,3,False
60952.56,100,6311.67,4,True
2598.28,100,4907.31,3,False
7057.67,100,5862.84,5,False
1050.05,100,5978.55,3,False
4361.08,100,5859.69,5,False
6127.79,100,5850.01,5,False
2738.11,100,4929.32,3,False
3585.5,100,6334.48,4,False
2763.89,100,5983.66,3,False
7703.66,100,9231.54,4,False
1347.88,100,4919.01,3,False
2296.18,100,6337.84,4,False
2739.38,100,4056.83,3,False
1047.6,100,4050.24,3,False
1367.12,100,9217.37,4,False
1301.85,100,5415.19,3,False
1604.15,100,4054.5,3,False
4447.23,100,9239.7,4,False
2702.53,100,5858.26,5,False
2272.91,100,5994.43,3,False
2183.99,100,5995.35,3,False
646.55,100,4043.47,3,False
3386.62,100,9242.14,4,False
2063.3,100,4041.95,3,False
4248.7,100,9261.02,4,False
2813.41,100,5852.91,5,False
560.63,100,5983.02,3,False
7703.57,100,5876.95,5,False
2964.28,100,4057.15,3,False
6518.62,100,9066.29,4,False
2914.32,100,4056.65,3,False
2176.26,100,5854.9,5,False
6306.18,100,5870.68,5,False
3883.83,100,9078.42,4,False
6132.55,100,5907.2,5,False
2771.1,100,5386.02,3,False
720.28,100,5972.86,3,False
2248.6,100,9023.29,4,False
1944.18,100,4066.56,3,False
1138.91,100,4066.38,3,False
2878.98,100,8997.05,4,False
1601.52,100,4064.65,3,False
3499.55,100,9002.8,4,False
3483.02,100,5899.56,5,False
63675.14,100,6473.79,5,True
1435.03,100,5375.16,3,False
3723.72,100,6482.9,5,False
7431.55,100,5427.24,3,False
5912.95,100,9045.6,4,False
4098.82,100,9044.05,4,False
7309.8,100,5477.43,3,False
2410.35,100,4079.77,3,False
841.92,100,5974.87,3,False
4658.7,100,6470.01,5,False
6405.93,100,5463.66,3,False
6595.93,100,9075.61,4,False
3819.65,100,5469.8,3,False
2540.13,100,5975.08,3,False
2573.81,100,9035.23,4,False
1123.11,100,9021.73,4,False
4262.79,100,5933.02,4,False
4867.79,100,9042.64,4,False
1143.76,100,5957.0,3,False
2719.28,100,5975.23,3,False
84422.09,100,6268.93,4,True
6171.99,100,9091.23,4,False
7168.96,100,9102.2,4,False
1708.11,100,4078.69,3,False
2509.53,100,4080.3,3,False
676.97,100,5969.38,3,False
5156.73,100,6297.91,4,False
2989.19,100,4096.35,3,False
7004.35,100,9115.56,4,False
6110.64,100,6294.69,4,False
6104.78,100,5971.72,4,False
600.41,100,5961.73,3,False
682.21,100,5957.72,3,False
3365.53,100,5980.22,4,False
1912.32,100,4094.07,3,False
920.71,100,4094.92,3,False
2774.32,100,5988.61,4,False
6137.59,100,6325.54,4,False
7181.18,100,6360.05,4,False
7988.7,100,6003.58,4,False
4509.47,100,6038.49,4,False
2196.12,100,4101.74,3,False
4019.91,100,6380.19,4,False
7441.97,100,6391.9,4,False
1015.9,100,6375.7,4,False
2920.18,100,5967.32,3,False
3837.16,100,9127.71,4,False
1168.96,100,4100.8,3,False
5814.54,100,9163.29,4,False
1949.01,100,9146.89,4,False
5755.66,100,6411.99,4,False
1550.27,100,5954.66,3,False
913.87,100,5939.77,3,False
6062.0,100,6083.28,4,False
1051.19,100,5928.4,3,False
1135.4,100,4082.82,3,False
548.38,100,5904.31,3,False
6128.92,100,8559.52,4,False
3486.28,100,6381.09,4,False
4905.89,100,8575.47,4,False
629.12,100,5903.46,3,False
5991.58,100,6368.17,4,False
4130.75,100,6054.43,4,False
4939.9,100,8610.62,4,False
1965.68,100,5909.55,3,False
761.75,100,4078.41,3,False
1311.36,100,3794.13,3,False
1325.74,100,8605.7,4,False
61592.79,100,9175.82,4,True
1403.09,100,3781.18,3,False
93952.59,100,6820.55,3,True
2130.87,100,3784.09,3,False
7679.68,100,6407.71,4,False
7951.27,100,6453.09,4,False
3235.3,100,6009.25,4,False
3456.83,100,6419.05,4,False
5625.59,100,9163.18,4,False
7061.68,100,9164.83,4,False
5638.71,100,6432.09,4,False
2049.48,100,6813.02,3,False
3490.45,100,6407.4,4,False
1927.25,100,6808.76,3,False
7435.12,100,6036.65,4,False
7383.69,100,9176.43,4,False
64799.45,100,9497.22,4,True
1926.38,100,6413.24,4,False
3165.08,100,8554.83,4,False
1724.42,100,6801.7,3,False
2008.67,100,6812.1,3,False
1905.22,100,3783.97,3,False
2093.35,100,3794.42,3,False
942.23,100,3787.75,3,False
1231.21,100,3770.32,3,False
1407.2,100,6374.34,4,False
7678.0,100,6401.85,4,False
1137.33,100,8554.11,4,False
2237.25,100,8502.32,4,False
5369.23,100,8518.5,4,False
748.03,100,6805.79,3,False
7603.93,100,6414.56,4,False
3230.99,100,6392.48,4,False
1987.99,100,6817.75,3,False
3623.89,100,6001.88,4,False
6990.33,100,6452.14,4,False
5874.34,100,6474.02,4,False
6550.7,100,6506.89,4,False
6514.1,100,5999.0,4,False
1230.97,100,6804.57,3,False
1760.66,100,6797.27,3,False
2312.47,100,6801.23,3,False
1440.83,100,5941.61,4,False
6181.12,100,8510.99,4,False
2802.14,100,3776.62,3,False
628.46,100,3774.03,3,False
3284.5,100,5946.1,4,False
1225.66,100,6800.68,3,False
6185.01,100,6529.37,4,False
3619.37,100,5917.67,4,False
7861.09,100,6550.32,4,False
1018.2,100,6795.03,3,False
2777.89,100,5883.73,4,False
3760.97,100,5866.26,4,False
2662.18,100,6532.45,4,False
2291.57,100,3786.98,3,False
2212.73,100,6808.99,3,False
1078.69,100,5831.76,4,False
2793.24,100,6814.51,3,False
50737.68,100,7007.75,4,True
2336.44,100,8504.59,4,False
56139.54,100,8989.04,4,True
1639.01,100,6807.64,3,False
4521.79,100,5821.86,4,False
613.06,100,3769.36,3,False
1034.73,100,6811.68,3,False
4818.71,100,6977.85,4,False
5307.83,100,6952.23,4,False
4232.81,100,5829.99,4,False
2005.4,100,6157.0,3,False
1408.99,100,3771.85,3,False
1757.95,100,6151.7,3,False
716.45,100,6135.24,3,False
2127.14,100,3777.21,3,False
4552.96,100,6979.56,4,False
2502.6,100,3786.95,3,False
1661.55,100,6135.45,3,False
1683.55,100,6128.04,3,False
1274.54,100,6974.19,4,False
5984.43,100,5874.79,4,False
2253.31,100,6130.86,3,False
7348.52,100,6977.11,4,False
1965.33,100,3800.2,3,False
89887.39,100,9853.41,4,True
2133.29,100,6133.48,3,False
1456.35,100,6119.36,3,False
1147.53,100,3784.72,3,False
1460.63,100,6123.25,3,False
6287.9,100,7008.38,4,False
38532.59,100,4162.14,3,True
2916.39,100,4177.74,3,False
2402.57,100,4184.42,3,False
5078.06,100,9879.77,4,False
2693.73,100,6144.59,3,False
1405.15,100,6142.0,3,False
5067.78,100,5915.03,4,False
6623.21,100,7022.92,4,False
3082.18,100,9020.6,4,False
3503.98,100,7024.37,4,False
1829.0,100,4189.89,3,False
1755.28,100,6150.08,3,False
7341.81,100,9039.92,4,False
7392.99,100,9078.06,4,False
965.92,100,4171.51,3,False
1145.23,100,4162.55,3,False
5146.85,100,7043.84,4,False
7190.1,100,9121.81,4,False
5791.34,100,9118.75,4,False
6194.08,100,8379.24,4,False
1378.01,100,6143.34,3,False
4283.09,100,5933.65,4,False
923.33,100,6131.45,3,False
5860.34,100,8372.3,4,False
1707.68,100,6133.11,3,False
5021.56,100,5958.92,4,False
5987.81,100,7064.4,4,False
5176.41,100,5981.43,4,False
2714.57,100,6151.31,3,False
1442.29,100,6140.65,3,False
5686.98,100,5986.11,4,False
2028.71,100,4165.9,3,False
5098.19,100,8352.68,4,False
6224.7,100,8402.85,4,False
2625.09,100,4164.99,3,False
6177.81,100,6012.87,4,False
6327.87,100,6046.17,4,False
1557.02,100,6006.38,4,False
6694.16,100,7110.52,4,False
6682.12,100,7155.07,4,False
1656.91,100,4151.9,3,False
3721.21,100,8421.49,4,False
1549.87,100,3486.29,3,False
1053.53,100,8365.67,4,False
2073.62,100,3487.54,3,False
2279.8,100,5954.4,4,False
5445.39,100,8409.29,4,False
1009.45,100,5932.69,4,False
1534.55,100,5899.85,4,False
6239.15,100,7163.51,4,False
2410.81,100,5903.36,4,False
6752.56,100,8401.69,4,False
1785.55,100,3489.07,3,False
707.52,100,3489.53,3,False
1908.69,100,7157.09,4,False
7133.24,100,8437.46,4,False
2044.97,100,7133.73,4,False
2418.6,100,7093.5,4,False
667.12,100,3484.49,3,False
2636.64,100,6141.05,3,False
1960.0,100,6142.89,3,False
6727.24,100,7101.72,4,False
6909.41,100,5895.96,4,False
7258.06,100,7113.08,4,False
1257.68,100,8388.74,4,False
2327.77,100,5380.3,3,False
870.94,100,5376.02,3,False
4800.35,100,7088.61,4,False
2731.39,100,5094.5,3,False
2092.59,100,5102.81,3,False
5063.45,100,7084.6,4,False
1640.88,100,7044.43,4,False
1385.78,100,7003.91,4,False
5599.56,100,5901.74,4,False
2456.63,100,3482.19,3,False
39850.14,100,6243.95,4,True
3154.87,100,8359.45,4,False
644.31,100,3460.14,3,False
1770.2,100,6234.62,4,False
2637.18,100,3457.6,3,False
1691.6,100,5090.71,3,False
7566.18,100,8384.83,4,False
6723.36,100,8422.75,4,False
2709.99,100,2981.26,3,False
1031.69,100,4380.45,3,False
2220.42,100,3801.9,3,False
2133.18,100,6211.73,4,False
2382.89,100,2995.39,3,False
4682.66,100,8390.2,4,False
628.66,100,2987.98,3,False
4273.63,100,6238.02,4,False
92360.87,100,7896.2,4,True
7687.65,100,7956.09,4,False
3584.77,100,7932.04,4,False
1277.43,100,3806.22,3,False
7270.64,100,8397.86,4,False
2192.32,100,3808.97,3,False
1910.41,100,8342.95,4,False
1504.41,100,2973.15,3,False
2088.44,100,2980.09,3,False
1018.53,100,2982.12,3,False
6594.75,100,6259.6,4,False
2551.4,100,3826.4,3,False
2342.41,100,3833.08,3,False
7838.5,100,7951.79,4,False
7720.6,100,6265.75,4,False
1934.0,100,8318.45,4,False
7054.52,100,6297.25,4,False
1754.54,100,3830.61,3,False
1863.66,100,2978.64,3,False
6925.83,100,8332.16,4,False
2699.02,100,2997.21,3,False
7965.21,100,6315.98,4,False
1891.6,100,2998.1,3,False
6237.46,100,7979.59,4,False
2870.15,100,8328.97,4,False
1541.85,100,3837.04,3,False
989.54,100,3817.82,3,False
1077.06,100,6261.35,4,False
30537.61,100,3295.38,3,True
6853.9,100,6300.77,4,False
2978.33,100,3306.82,3,False
5324.99,100,6308.49,4,False
6082.49,100,7985.26,4,False
7558.87,100,8006.87,4,False
5240.81,100,6289.58,4,False
1302.87,100,6224.79,4,False
4342.67,100,7973.75,4,False
1971.08,100,3303.6,3,False
6967.5,100,6218.94,4,False
1588.39,100,7953.11,4,False
504.3,100,3293.87,3,False
6861.54,100,6215.96,4,False
3682.25,100,6227.32,4,False
2441.23,100,3824.32,3,False
1910.42,100,3816.13,3,False
3770.35,100,7949.68,4,False
2008.66,100,3301.42,3,False
1406.29,100,3305.15,3,False
1826.35,100,3822.98,3,False
3194.63,100,8314.59,4,False
5645.68,100,5465.73,4,False
1300.1,100,7896.07,4,False
2415.88,100,3322.74,3,False
1099.05,100,3823.77,3,False
2124.84,100,3325.99,3,False
1254.93,100,8276.16,4,False
5787.67,100,8304.94,4,False
1155.28,100,3813.71,3,False
748.77,100,3318.51,3,False
2291.39,100,3315.45,3,False
6633.22,100,8341.1,4,False
1209.06,100,3814.37,3,False
4333.94,100,7890.0,4,False
2901.6,100,3337.67,3,False
2884.63,100,7893.87,4,False
4498.78,100,8369.2,4,False
1952.61,100,3339.84,3,False
1403.13,100,3346.94,3,False
6989.27,100,8418.86,4,False
986.01,100,3331.12,3,False
51375.65,100,3826.5,3,True
5690.56,100,5493.74,4,False
2798.6,100,3847.4,3,False
1115.95,100,3817.18,3,False
3442.0,100,7872.45,4,False
840.27,100,3849.67,3,False
5841.48,100,7909.21,4,False
1963.48,100,8387.69,4,False
1227.72,100,3805.31,3,False
1646.99,100,3840.48,3,False
4711.49,100,7922.98,4,False
7553.87,100,8395.69,4,False
5054.61,100,8398.69,4,False
761.38,100,3806.83,3,False
7276.1,100,5545.59,4,False
6916.44,100,8413.94,4,False
844.96,100,3838.87,3,False
4153.6,100,7907.09,4,False
1807.35,100,3810.5,3,False
2047.71,100,8419.26,4,False
2087.45,100,7887.25,4,False
1222.43,100,7861.47,4,False
7934.43,100,7877.04,4,False
5980.36,100,7911.84,4,False
6367.7,100,7961.53,4,False
3082.82,100,5517.54,4,False
2009.48,100,3802.72,3,False
1002.38,100,5496.3,4,False
5961.83,100,8433.36,4,False
7543.75,100,8004.34,4,False
1463.22,100,3845.43,3,False
2663.26,100,3810.22,3,False
1394.7,100,3829.94,3,False
1867.23,100,5477.37,4,False
5147.67,100,5494.88,4,False
834.23,100,3829.47,3,False
1923.52,100,5440.72,4,False
5201.89,100,8031.21,4,False
4845.02,100,8014.16,4,False
6341.36,100,8459.44,4,False
2714.81,100,5398.8,4,False
5441.12,100,8434.65,4,False
1872.55,100,8003.46,4,False
6807.84,100,8443.57,4,False
3050.37,100,7972.47,4,False
2610.72,100,3829.4,3,False
1869.44,100,3478.78,3,False
2915.87,100,7982.81,4,False
7597.41,100,8470.33,4,False
5058.6,100,8457.22,4,False
2899.79,100,2839.7,3,False
2298.89,100,2836.94,3,False
1240.12,100,5357.73,4,False
5070.82,100,8017.62,4,False
6602.81,100,8484.94,4,False
2998.26,100,3496.2,3,False
1262.46,100,8422.77,4,False
4161.41,100,8447.67,4,False
1627.29,100,2844.23,3,False
2545.96,100,7516.52,3,False
3491.64,100,8003.67,4,False
1828.95,100,7948.19,4,False
5766.51,100,7712.49,4,False
2253.62,100,2843.55,3,False
1366.53,100,5347.86,4,False
1124.54,100,2840.82,3,False
2075.66,100,3490.55,3,False
1674.73,100,5353.6,4,False
1176.73,100,7508.25,3,False
2990.08,100,2850.52,3,False
2167.22,100,3489.77,3,False
3618.09,100,7530.45,3,False
2407.58,100,3496.28,3,False
7859.58,100,7753.51,4,False
3743.31,100,7557.63,3,False
5417.85,100,7758.74,4,False
47187.85,100,3961.66,3,True
2074.2,100,3391.14,3,False
2306.76,100,7555.73,3,False
41843.83,100,7917.9,3,True
4051.73,100,5331.77,4,False
47772.62,100,5782.36,4,True
677.11,100,3387.51,3,False
4659.56,100,7773.7,4,False
3341.16,100,5742.63,4,False
2906.53,100,2851.95,3,False
2893.05,100,2873.62,3,False
2735.43,100,7867.01,3,False
1516.01,100,3377.04,3,False
27552.81,100,8062.8,4,True
1271.25,100,3378.67,3,False
1683.76,100,3382.3,3,False
2628.78,100,3395.73,3,False
2699.9,100,3396.75,3,False
1365.2,100,2877.72,3,False
2787.19,100,3397.24,3,False
5321.51,100,7781.86,4,False
4603.27,100,8054.68,4,False
640.48,100,3390.17,3,False
57031.37,100,6292.59,5,True
2262.27,100,3385.4,3,False
4320.43,100,7764.66,4,False
6866.06,100,7713.26,4,False
2254.94,100,3397.47,3,False
2170.7,100,3403.14,3,False
6553.55,100,7792.84,4,False
7889.42,100,7760.88,4,False
1491.86,100,2873.39,3,False
5220.56,100,7791.23,4,False
1236.02,100,3409.03,3,False
994.32,100,2869.48,3,False
5930.53,100,6274.4,5,False
7259.49,100,7847.15,4,False
2818.81,100,2880.91,3,False
6853.33,100,7869.28,4,False
7702.37,100,7933.04,4,False
2562.4,100,2896.56,3,False
1757.75,100,3405.97,3,False
1837.59,100,2896.06,3,False
5642.7,100,6317.79,5,False
2653.08,100,7908.74,4,False
6939.9,100,7539.37,4,False
5581.42,100,6313.03,5,False
7154.58,100,7903.25,4,False
1026.98,100,6310.45,5,False
4108.49,100,7527.49,4,False
2954.13,100,3405.87,3,False
2089.32,100,6938.86,4,False
1030.58,100,2878.56,3,False
6467.81,100,6326.88,5,False
597.26,100,3382.7,3,False
1373.46,100,2871.57,3,False
1532.6,100,6282.26,5,False
1546.3,100,3378.72,3,False
1228.39,100,6915.29,4,False
3022.82,100,6922.55,4,False
5168.96,100,6310.35,5,False
84047.51,100,8730.05,4,True
5436.77,100,6309.16,5,False
6276.16,100,8748.34,4,False
3671.32,100,6946.25,4,False
6876.7,100,6298.84,5,False
3751.42,100,6290.21,5,False
4860.73,100,6319.34,5,False
1762.2,100,2883.37,3,False
1725.34,100,8731.73,4,False
2637.91,100,3393.71,3,False
63363.95,100,6907.87,5,True
1292.92,100,8702.17,4,False
814.5,100,3385.84,3,False
6167.26,100,6917.92,5,False
2946.86,100,3391.21,3,False
4589.27,100,8682.88,4,False
7058.48,100,6914.56,5,False
1280.02,100,3386.93,3,False
1181.63,100,2629.68,3,False
4880.35,100,6967.34,4,False
2545.14,100,3387.28,3,False
1885.44,100,8662.89,4,False
2417.52,100,2643.78,3,False
2248.12,100,6975.47,4,False
3593.87,100,6883.64,5,False
1023.05,100,3367.62,3,False
1156.59,100,6912.72,4,False
4098.61,100,8681.39,4,False
2643.8,100,3374.94,3,False
2586.69,100,6838.36,5,False
7280.83,100,6869.54,5,False
3615.7,100,6853.73,5,False
2412.37,100,6863.75,4,False
50914.91,100,7347.08,5,True
1334.88,100,2646.63,3,False
6428.54,100,7394.61,5,False
1493.52,100,2633.93,3,False
4017.56,100,7364.21,5,False
4622.96,100,6845.92,4,False
3174.86,100,7352.34,5,False
2842.51,100,3394.15,3,False
2986.26,100,2641.06,3,False
1408.44,100,3386.28,3,False
2042.07,100,7311.49,5,False
5481.75,100,7339.28,5,False
2091.34,100,3395.5,3,False
6739.63,100,8720.0,4,False
1017.78,100,2629.4,3,False
7364.37,100,8758.65,4,False
579.27,100,2629.58,3,False
2479.97,100,8724.32,4,False
1184.36,100,7322.99,5,False
4414.57,100,8727.48,4,False
2737.5,100,2649.76,3,False
3568.34,100,6843.41,4,False
3920.88,100,8700.72,4,False
1298.86,100,7258.94,5,False
2478.64,100,2666.12,3,False
2082.58,100,7258.01,5,False
5222.77,100,7247.17,5,False
64914.72,100,9324.13,4,True
4278.03,100,9355.68,4,False
7833.33,100,7264.18,5,False
4189.87,100,6041.08,3,False
2996.72,100,3414.11,3,False
7989.15,100,7309.24,5,False
6432.5,100,6736.81,5,False
2560.13,100,9332.61,4,False
4565.47,100,9316.54,4,False
6837.99,100,6057.9,3,False
5415.9,100,6753.74,5,False
7532.82,100,6782.48,5,False
5034.09,100,6047.13,3,False
7293.16,100,6812.78,5,False
1565.48,100,2656.38,3,False
6801.8,100,9312.87,4,False
84949.96,100,7601.23,5,True
649.47,100,2651.43,3,False
5758.97,100,6043.34,3,False
1812.73,100,2642.37,3,False
6424.74,100,7631.82,5,False
1848.48,100,3424.98,3,False
1380.65,100,2649.41,3,False
6243.55,100,6033.97,3,False
2582.37,100,3437.69,3,False
69487.52,100,3338.28,3,True
7637.12,100,7680.45,5,False
56001.81,100,6553.79,3,True
6336.86,100,6542.74,3,False
2463.24,100,3356.09,3,False
1692.78,100,6549.5,3,False
3282.61,100,6524.77,3,False
6292.5,100,7663.49,5,False
2620.73,100,7644.6,5,False
30496.33,100,7888.95,5,True
4669.49,100,6536.61,3,False
1081.61,100,3337.7,3,False
2517.88,100,9268.0,4,False
2839.76,100,9258.03,4,False
4683.91,100,6523.53,3,False
3592.24,100,6482.65,3,False
1334.77,100,7860.99,5,False
6316.3,100,6466.31,3,False
3466.87,100,6466.41,3,False
68691.57,100,8515.55,5,True
2726.46,100,3349.46,3,False
1502.76,100,8456.23,5,False
2861.15,100,6438.63,3,False
2968.64,100,8449.67,5,False
1749.38,100,3441.16,3,False
6709.36,100,9266.98,4,False
6616.99,100,9313.66,4,False
3751.29,100,8422.04,5,False
3750.9,100,8445.15,5,False
1928.55,100,6423.01,3,False
6217.4,100,6465.92,3,False
2701.7,100,3367.34,3,False
689.48,100,3363.72,3,False
1823.9,100,3376.48,3,False
2388.49,100,9276.25,4,False
2893.59,100,9256.13,4,False
2114.17,100,3440.99,3,False
7353.44,100,9280.27,4,False
6815.24,100,9335.16,4,False
2823.72,100,3450.17,3,False
3020.31,100,8749.44,4,False
3167.87,100,8724.86,4,False
1818.38,100,3447.42,3,False
5906.8,100,8471.37,5,False
2791.77,100,3398.11,3,False
5981.34,100,8714.06,4,False
1182.67,100,8447.0,5,False
1273.11,100,3391.18,3,False
589.85,100,3443.9,3,False
6331.41,100,8482.54,5,False
2314.35,100,3454.73,3,False
4351.04,100,8488.44,5,False
6711.13,100,8707.33,4,False
3316.35,100,8510.81,5,False
1968.47,100,3446.39,3,False
2748.11,100,2479.14,3,False
1372.47,100,2472.37,3,False
7391.39,100,6525.76,3,False
7685.94,100,8542.46,5,False
1403.74,100,2467.13,3,False
3102.87,100,6480.01,3,False
2010.81,100,2469.99,3,False
2738.59,100,6431.36,3,False
665.55,100,2456.56,3,False
1328.92,100,8072.63,4,False
2909.32,100,3469.2,3,False
2273.69,100,8522.86,5,False
6269.19,100,8525.71,5,False
32634.98,100,3772.64,3,True
1033.76,100,2459.42,3,False
7285.66,100,8113.83,4,False
5005.34,100,8525.09,5,False
7645.7,100,8178.91,4,False
2646.48,100,8508.72,5,False
2686.83,100,2466.41,3,False
69012.31,100,9148.63,5,True
1975.89,100,2473.86,3,False
4091.2,100,9137.78,5,False
2829.22,100,3794.8,3,False
2626.32,100,3806.97,3,False
99244.74,100,3448.7,3,True
2525.27,100,9106.16,5,False
837.53,100,3794.08,3,False
4825.13,100,6447.3,3,False
2177.18,100,3447.35,3,False
7942.37,100,9123.81,5,False
968.11,100,3778.73,3,False
1682.76,100,3451.92,3,False
1998.3,100,9080.51,5,False
2084.14,100,3779.92,3,False
37771.55,100,6755.11,4,True
1354.55,100,9078.49,5,False
2120.02,100,8177.74,4,False
4370.4,100,8167.75,4,False
1385.96,100,3455.59,3,False
1160.97,100,3780.05,3,False
2561.63,100,3459.08,3,False
2473.52,100,9080.42,5,False
1914.97,100,8125.09,4,False
2914.1,100,9099.47,5,False
2244.98,100,3417.18,3,False
4498.58,100,6741.35,4,False
6262.63,100,8164.35,4,False
1430.21,100,3402.32,3,False
1471.06,100,3393.0,3,False
5735.53,100,9141.48,5,False
608.33,100,3380.79,3,False
2011.7,100,9137.49,5,False
784.28,100,3438.99,3,False
1408.35,100,3385.22,3,False
1390.75,100,3387.67,3,False
2611.67,100,6701.96,4,False
2750.48,100,3450.11,3,False
990.03,100,3449.66,3,False
7874.67,100,7681.71,4,False
1191.38,100,3379.3,3,False
2386.19,100,3453.47,3,False
1483.8,100,3367.89,3,False
7447.07,100,9142.86,5,False
1578.93,100,3367.11,3,False
1218.96,100,3363.8,3,False
6962.44,100,6709.74,4,False
1131.22,100,3447.2,3,False
2554.87,100,6656.68,4,False
2465.37,100,3367.72,3,False
4991.7,100,6679.97,4,False
6958.37,100,6242.18,4,False
3714.24,100,9124.01,5,False
889.53,100,3358.76,3,False
4581.37,100,6828.65,4,False
1301.39,100,3453.05,3,False
2099.1,100,3457.43,3,False
2299.64,100,6800.86,4,False
1175.04,100,3452.34,3,False
32822.35,100,3679.9,3,True
2737.09,100,8752.88,5,False
4992.99,100,6243.92,4,False
652.57,100,3679.76,3,False
2912.86,100,6799.17,4,False
2935.7,100,3684.55,3,False
6714.96,100,6257.99,4,False
805.79,100,3437.87,3,False
39327.4,100,6605.74,4,True
1464.89,100,6607.64,4,False
1453.48,100,3431.07,3,False
7485.71,100,6609.01,4,False
980.51,100,3687.91,3,False
3977.93,100,6585.91,4,False
1318.65,100,3429.69,3,False
6798.32,100,6793.73,4,False
2057.54,100,3682.11,3,False
4348.99,100,6563.17,4,False
2677.28,100,3681.79,3,False
1820.71,100,6738.01,4,False
4778.85,100,6713.9,4,False
3552.98,100,6691.51,4,False
3570.87,100,6665.28,4,False
2480.73,100,8759.99,5,False
832.42,100,3666.28,3,False
6250.44,100,8801.16,5,False
529.75,100,3420.38,3,False
1270.2,100,6540.83,4,False
5310.76,100,6542.47,4,False
1920.72,100,8777.63,5,False
1439.31,100,3674.39,3,False
1453.67,100,6497.13,4,False
2128.52,100,3414.73,3,False
6008.88,100,8771.77,5,False
2546.58,100,3684.81,3,False
4907.61,100,6479.26,4,False
1048.91,100,6617.17,4,False
4687.64,100,6613.06,4,False
5383.75,100,6466.28,4,False
7589.51,100,8770.46,5,False
5137.59,100,8751.29,5,False
4208.4,100,8713.72,5,False
2963.17,100,3430.31,3,False
3042.95,100,8733.38,5,False
1222.87,100,3676.16,3,False
3966.59,100,6443.56,4,False
3275.15,100,6583.57,4,False
4758.4,100,6472.05,4,False
2640.11,100,3692.37,3,False
5113.33,100,6597.49,4,False
2216.03,100,6473.76,4,False
1781.0,100,3430.57,3,False
1597.61,100,8680.82,5,False
7625.85,100,6663.21,4,False
5890.38,100,6508.48,4,False
6325.08,100,6672.01,4,False
7124.96,100,6512.46,4,False
1854.19,100,3692.28,3,False
969.75,100,3426.49,3,False
6702.29,100,8694.59,5,False
3464.88,100,8676.83,5,False
1078.32,100,3428.04,3,False
6219.31,100,6666.68,4,False
5942.37,100,8723.23,5,False
4915.19,100,6644.5,4,False
1529.34,100,6647.21,4,False
634.05,100,3671.63,3,False
4167.37,100,8695.23,5,False
2066.23,100,6636.33,4,False
4757.16,100,8674.18,5,False
2583.47,100,3436.79,3,False
2480.23,100,3434.45,3,False
2211.84,100,3442.15,3,False
4269.62,100,6603.36,4,False
7247.0,100,6512.35,4,False
7300.16,100,6537.35,4,False
798.27,100,3660.69,3,False
1253.64,100,3428.32,3,False
2820.66,100,3383.52,3,False
822.1,100,3416.94,3,False
7045.46,100,6557.17,4,False
1473.01,100,3368.47,3,False
25346.55,100,3602.23,3,True
2912.96,100,3422.79,3,False
2571.19,100,3622.89,3,False
76181.11,100,4175.89,3,True
1149.62,100,3614.3,3,False
2612.17,100,6562.25,4,False
1177.55,100,8649.13,5,False
2721.58,100,6567.97,4,False
2923.98,100,6544.66,4,False
7856.05,100,8671.24,5,False
1226.86,100,3612.51,3,False
2155.07,100,6575.67,4,False
2090.86,100,4169.48,3,False
3189.45,100,5683.95,4,False
2466.78,100,5631.74,4,False
6449.94,100,8678.83,5,False
914.8,100,4157.71,3,False
2241.21,100,4163.2,3,False
2601.94,100,8632.09,5,False
3662.92,100,8637.89,5,False
4104.6,100,5636.94,4,False
5139.41,100,8679.26,5,False
3179.61,100,8692.39,5,False
3165.31,100,8672.56,5,False
1202.26,100,4164.91,3,False
2911.59,100,6501.07,4,False
2276.86,100,4165.47,3,False
5358.39,100,6535.55,4,False
1923.61,100,8672.56,5,False
2365.46,100,5582.21,4,False
3320.23,100,8678.62,5,False
7679.05,100,5596.63,4,False
